KT966860.1,74873
KP954813.1,1667273
KR603489.1,1881752
AB838666.1,1366568
KC750429.1,1395051
KR773381.1,1380964
KR651958.1,1881752
KR630618.1,1042858
JN413699.1,1184684
KP204260.1,212251
KM970051.1,1749374
KX424718.1,236047
KM571063.1,1333449
KR633614.1,1828780
KR659089.1,1720702
EU998932.1,253309
KR163464.1,1722840
KJ966005.1,877774
KR426889.1,1886979
KJ165940.1,1474466
KR714434.1,1881783
KT692903.1,115421
MF381577.1,9606
DQ913880.1,58242
KR289263.1,1791838
MF381531.1,9606
KR276551.1,1774080
JN264982.1,1339648
KR671902.1,1887300
JQ073868.1,321800
KR629083.1,1042858
KT097303.1,1725471
KP462075.1,84408
KR640258.1,124303
KX247590.1,707995
KR628824.1,1887294
KT118119.1,1887089
FJ430108.1,392030
JQ912035.1,1191661
KR157574.1,1722840
AB455819.1,479150
KC250752.1,33397
EU636715.1,258474
LN894651.1,315576
KJ781451.1,1496607
KR647557.1,1828780
KY971476.1,41430
KJ167805.1,1473836
JQ917285.1,231624
KY609201.1,7163
EU751260.1,104782
MG167601.1,414806
KX779634.1,74873
KR634632.1,1828780
KM967405.1,1694315
LC050930.1,153374
KR766623.1,1348422
MF097221.1,115424
KT247401.1,295492
KR740541.1,1881752
KX779688.1,74873
FN599574.1,175245
KT248929.1,288840
JN582215.1,1087814
KX094958.1,51314
KT110311.1,1473629
JF870609.1,1333449
KM638507.1,1695072
FJ590523.1,450181
AF110164.1,7151
FJ430089.1,392030
EF127324.1,414811
KT612128.1,1474369
KM641646.1,113131
GU133465.1,340183
KF725678.1,1498846
LN894647.1,315576
KR277584.1,1791070
AY526195.1,7368
KF026529.1,1380126
JF412131.1,696197
KM849717.1,484353
KR909641.1,58253
KR594423.1,611497
KR629375.1,1692440
KR174943.1,1693613
KR697368.1,1887136
KM970949.1,1473629
KR627346.1,1887023
AF303137.1,51031
MG761722.1,9606
JN419275.1,1081897
KR745893.1,7279
KR909602.1,58253
KR295753.1,1744149
EF173216.1,104782
JN801388.1,9187
KR286656.1,611481
KP902778.1,1707123
JN625825.1,1036300
KT610322.1,1723320
KY837693.1,1988068
EU350526.1,105151
GU908009.1,41429
EU499799.1,360682
KX424745.1,236047
EF173197.1,433695
HG793445.1,7175
AP017980.1,1450759
HM744798.1,40349
KM930130.1,1743749
HQ261441.1,708009
KP044108.1,1754564
KR519877.1,1890987
KM988105.1,1693998
KR666328.1,1754245
GQ481956.1,9123
KR295743.1,1791326
KX424751.1,236047
KM445983.1,202195
KU696820.1,30067
KR640739.1,1881752
LK054514.1,41429
HQ941276.1,1333389
JN625817.1,1079426
KF930771.1,1352496
KM285591.1,1562019
KF809124.1,43181
KU374246.1,1790238
LN894797.1,315576
KM989695.1,288806
KM571618.1,1677612
KC495776.1,1427388
KR597384.1,1887099
KY207603.1,1354364
KR663962.1,1887115
KJ203445.1,207435
MF097215.1,115424
EF650562.1,468643
KT692898.1,115416
KJ744475.1,1494254
KU876960.1,41430
DQ648208.1,391768
GU450675.1,77133
KT782284.1,1851016
DQ910670.1,7154
KM285498.1,1562010
KR979903.1,1888162
KT612714.1,1474369
KF289440.1,210195
KR473115.1,1886942
KJ470640.1,75445
JN384574.1,59189
KR589408.1,1348422
KJ092856.1,288873
KT612402.1,1723320
KR966733.1,1881752
KU600520.1,1861797
KX396277.1,109152
KJ012080.1,1464559
KR290674.1,1774014
KY846934.1,2001132
KY207548.1,1354364
KR744898.1,1887114
KF946337.1,1434523
KR757561.1,292403
KR739515.1,1348422
MG163897.1,2063411
KM992651.1,1728833
KT611696.1,1723320
KR688237.1,288806
HQ248006.1,997059
KT807674.1,1766076
KC750487.1,1202120
KM571236.1,560804
HQ896036.1,9123
GU908101.1,38743
KR642653.1,1888162
KR470394.1,1888134
FN263063.1,107930
KU876976.1,41427
GQ465646.1,104782
KX779740.1,74873
JQ309528.1,231624
KP902766.1,586674
KU373547.1,1790166
KT894990.1,604321
KF930879.1,1459899
KR178938.1,1722840
KR695065.1,1772170
KR286503.1,1722008
HE659618.1,41430
KM285507.1,1562012
GQ411060.1,31330
KR909633.1,58253
FJ426531.1,231624
KR622019.1,1042858
KR590871.1,1881752
KC715827.1,85896
GU140941.1,364189
KR620052.1,1881752
KJ130772.1,1477535
KT613374.1,1729554
KM957010.1,1695052
KR273845.1,611481
HQ315872.1,30067
KM952872.1,1750018
KM285517.1,1473763
EU076826.1,392032
KM570699.1,113496
KR655762.1,1124549
KX271852.1,586673
KR619402.1,1828780
JQ073859.1,321800
KR662375.1,994293
FN600190.1,175245
JN674110.1,1035967
GQ501377.1,671362
KM968346.1,1695052
KR070852.1,1701412
KR283840.1,1791091
KR686758.1,1887102
AB779187.1,138537
KR523859.1,1886948
KR643399.1,1881758
KR442442.1,1348422
KJ966937.1,159814
KR694198.1,1887136
JQ676835.1,1217552
KR696797.1,1887203
EF182338.1,416517
KT609298.1,1722072
KY556031.1,2035695
KJ207990.1,1473836
KC250837.1,1278996
KM285565.1,1562018
KR644200.1,1692440
KR957477.1,1887120
KC279703.1,260574
KR646771.1,1692421
KU373224.1,1790271
KR430483.1,684736
KM952850.1,1695052
KP954878.1,1667277
KJ569707.1,313997
KR176119.1,1722840
KY020760.1,604321
KR762222.1,1887114
KR085281.1,1338563
KJ450651.1,357430
KT612055.1,1723320
MF097235.1,115424
KC750426.1,1395051
KY765398.1,249168
JX129489.1,1160506
HE659630.1,41430
FN599611.1,175245
KR744382.1,1881758
KM285446.1,1562006
KR629477.1,1692440
KR164483.1,1107016
HQ248008.1,997054
KM963126.1,1750451
KR166444.1,1474369
KM285739.1,1053738
KM611981.1,321799
KP954867.1,1667277
HQ708607.1,115416
KR682085.1,1727717
KR427325.1,1828852
JQ912040.1,1191665
KF839996.1,1452908
KX843910.1,2056233
KT272860.1,1783246
KR178149.1,1722840
KR621806.1,1891134
KR749590.1,392049
KJ207768.1,1474510
KM944969.1,1741569
KF946899.1,486392
KR693281.1,1727717
AB984520.1,252605
KM971890.1,1695052
KR434293.1,179780
KR716946.1,1881783
KR697215.1,1890526
KJ781431.1,1300357
GU908080.1,7175
DQ648199.1,391760
HQ708180.1,112089
KM258227.1,41429
KR595083.1,1881796
KR158209.1,684736
KM948738.1,1750018
HE659584.1,210816
KR288194.1,1744149
KY640390.1,1355900
JF287466.1,994199
HQ941292.1,1333389
KR660829.1,1763925
KY040667.1,7176
KJ444829.1,1473836
KR398008.1,1822871
KM934385.1,1693657
KP042303.1,1754314
KJ089522.1,1473836
KR768346.1,1881783
KM969013.1,1694319
KT899887.1,7168
KM068068.1,7173
KY846732.1,7300
KR382970.1,1695075
HQ708188.1,112091
KJ781452.1,703020
KC502162.1,1304493
KR677825.1,1881773
KU845454.1,628261
KX379628.1,284558
KR508226.1,611657
KU495005.1,233155
KR725119.1,611481
KR679993.1,1887136
EF173248.1,104782
KJ089802.1,124691
KC502170.1,1304461
KX668149.1,59161
FJ524616.1,626791
KR430214.1,1891146
HM022394.1,42840
KR288122.1,1480228
HQ541378.1,357430
KM570426.1,1690354
AY598771.1,290171
KR761333.1,1887114
KM961709.1,1749767
KR287473.1,1791838
KT704218.1,1724497
KR291567.1,1791154
JN016837.1,1051988
KY833600.1,1991750
KC502178.1,1304453
KR644802.1,1828780
KP697132.1,1631669
KT612480.1,1474369
KP462008.1,700373
KJ586343.1,1266495
KP697293.1,1631678
KR142171.1,78524
HM744808.1,40349
KM258148.1,332058
KR620066.1,1881758
KM571034.1,1677254
KU379787.1,1572538
KM570607.1,1690385
KM917386.1,1694319
KR613588.1,1881752
DQ383704.1,7230
LC096192.1,1367514
KP954786.1,1667280
KP697108.1,1631669
KR603066.1,611657
FJ501222.1,581193
KY845280.1,7176
KR498148.1,1881752
KM989729.1,1728835
KR282820.1,1773778
KY834726.1,1988068
KM939611.1,1693657
KT102788.1,1887089
HQ105314.1,288840
KR961972.1,1042858
KR696264.1,288873
KM989130.1,1695052
EF173215.1,104782
EF173229.1,104782
KX771104.1,1931950
KR680200.1,1887114
KM990067.1,1728833
KM941829.1,1693657
KY844089.1,1988068
KR981835.1,1888015
KR628780.1,1881758
KU873915.1,253983
KR652047.1,1887131
KR168605.1,1773717
JF923686.1,722774
KT612133.1,1693834
LN897590.1,1751538
KT831910.1,43151
KY225343.1,1828779
KR600151.1,1881774
KR761680.1,1380964
KR666621.1,441139
KR968494.1,1886960
AB688225.1,1525714
KT831930.1,43151
KU215462.1,1316033
EU883408.1,164540
KY777212.1,1969930
KR428167.1,1890845
KR680192.1,1890526
KX069296.1,1974388
KM930679.1,1743468
GQ465640.1,433720
KX052954.1,7217
KF840000.1,1452908
KR967715.1,1886960
KU682618.1,1861856
KP697245.1,1631364
KR178242.1,1677342
JX989833.1,1282988
GU571906.1,9123
KR398460.1,1693569
KM441646.1,202195
KT613346.1,1729554
JX260591.1,176359
KR772299.1,1459894
KX574845.1,7178
KR688673.1,288806
KR442581.1,1888163
MF381564.1,9606
FN397752.1,642809
KR430842.1,1772174
KR632266.1,1891042
KY843551.1,2000983
KR648444.1,1881758
KP462187.1,1500670
JX259760.1,1205960
GQ465621.1,104782
LC050948.1,696409
FN600319.1,175245
KU373560.1,611657
KP875617.1,525906
MF964220.1,186163
KR169741.1,1773719
KT116894.1,1727717
EU880339.1,8324
KR085226.1,1672290
KR626048.1,1881752
KC700564.1,1333311
KP845857.1,1675507
KT213035.1,1768885
KJ522842.1,1496339
JF412128.1,696197
GU070901.1,693772
KR740093.1,1881783
KC263146.1,1529319
KM989988.1,1728679
KJ165778.1,1473836
KR909658.1,58253
KY842645.1,1999531
KR816735.1,1708586
KR830845.1,1740246
KR762252.1,611481
KR772157.1,1881758
KT101918.1,1473629
HQ939305.1,1338327
KR627404.1,1828842
AB838673.1,1366571
KR684746.1,1828794
KC330262.1,1324770
KM612052.1,321799
KR763999.1,1887136
KC269981.1,260574
KM445669.1,202195
KT611126.1,1693834
KT110910.1,1887102
KF839961.1,1452898
KP902747.1,1707128
EU678459.1,290615
KR745310.1,1881758
HQ105016.1,700369
DQ910691.1,7154
KJ130751.1,1477530
AB838607.1,153374
GU073199.1,684729
KR741888.1,1881783
KT118285.1,1891042
KR691372.1,1727717
MF419708.1,7263
KJ543674.1,1511480
KM953070.1,684736
JX221653.1,1308814
KC167696.1,58253
KR295356.1,1791869
DQ910685.1,7154
KR278887.1,1744149
DQ059800.1,331377
LN897623.1,1751533
KR696511.1,1887102
HQ548217.1,1099174
KR272858.1,611481
KR456337.1,1888162
KR635957.1,1881758
KX424748.1,236047
KM905027.1,1380964
KP954784.1,1667280
KM487006.1,7217
LC096176.1,586675
KU682616.1,1861855
KR653559.1,1562018
HM775272.1,236038
FN600303.1,175245
KR670137.1,7279
KJ082917.1,1446216
KR680781.1,1886959
KY207575.1,1354364
KJ165340.1,1473836
KR587699.1,611497
KY971480.1,41430
KR680813.1,1888134
KM916955.1,1742142
MG242469.1,1205936
JQ309358.1,231624
KR273591.1,611481
KR682937.1,1887136
KM285566.1,1562018
KR965174.1,1887105
KF913699.1,1440116
KR774747.1,1887114
HM744838.1,40349
KR961041.1,1348422
AB838632.1,1366562
KF650574.1,210010
KM991586.1,1728571
HE659651.1,41430
LC215589.1,1957049
KR665378.1,1887136
KU600820.1,1883455
KR174566.1,1773566
KU873823.1,1949994
KJ444245.1,1495393
KR630606.1,1828780
KT692760.1,105152
KR632081.1,1881758
GU594810.1,360400
HQ708992.1,82951
KR738873.1,1366564
JN881334.2,107326
KT089228.1,1886959
KM990351.1,1348422
KP987544.1,1573173
KM285445.1,124303
KR689857.1,1881758
KM632521.1,113131
KR384117.1,1724502
KR637993.1,1887128
KR517549.1,1881783
AB740248.1,586675
EU678465.1,290617
KJ396698.1,929574
KR967620.1,1886959
KJ781436.1,1300357
KF289447.1,210195
KR681733.1,288806
KR179843.1,1693615
KR691346.1,1772170
KR684633.1,1887136
KY039492.1,518805
KR776884.1,1888055
KR762404.1,1881758
KR637334.1,1881752
AF534837.1,212251
KM958036.1,1695052
KR655934.1,1772174
KR636477.1,1828780
KF714820.1,666459
KX844500.1,1918051
KP902723.1,391740
KU495065.1,1806184
EF176763.1,197158
KJ639174.1,162153
KM642159.1,1692680
MG163352.1,2063397
JQ350718.1,586674
KM569705.1,198635
KR085408.1,1474510
JN384565.1,59189
HQ708187.1,253176
KR745832.1,1124549
AB838705.1,1366573
JX887649.1,1257132
EU678457.1,290615
KT323990.1,210195
KP295223.1,129351
AP017673.1,29170
KJ092568.1,288873
KM287302.1,1586148
FN263036.1,107930
KR777454.1,1887114
JF747268.1,37165
KM960996.1,1694315
KY847221.1,1988068
KX840631.1,74873
GU722896.1,6087
KR656768.1,1763925
KT100942.1,1881783
JX887681.1,1257139
KR959761.1,1828794
HQ708867.1,946377
KR285553.1,1741949
KX779636.1,74873
GQ482831.1,9187
KM969296.1,1695052
KM961821.1,1694315
KR682870.1,288806
KR085412.1,1672286
KR724422.1,1881783
KR696605.1,288806
KT894750.1,1884864
DQ351941.1,27337
KR635691.1,1721111
KT807656.1,1766076
KT115194.1,288873
LM995100.1,1535388
KM243537.1,1547349
KF853240.1,1130980
KR146967.1,1897968
KP697294.1,1631678
KU874027.1,536882
EU699023.1,109668
DQ910602.1,72523
KR630787.1,1891042
GU722874.1,6088
KX424736.1,236047
KX779571.1,74873
KR719747.1,1881783
KR667374.1,1881783
JF902305.1,1036781
LN894639.1,315576
KM995590.1,288806
KX840624.1,74873
KC263175.1,1529361
LN894756.1,315576
KJ208026.1,113496
GU073200.1,684729
KU746594.1,1806742
AB740256.1,33397
KM994390.1,1694315
KP875661.1,525906
KF913706.1,1440116
KR769977.1,1887114
KR295170.1,1791312
KM991523.1,1728831
FN599614.1,175245
KJ444735.1,1473869
KR294666.1,1791134
KT612954.1,1723320
KR158627.1,1773721
HQ708761.1,596297
JX260704.1,1206319
FJ663057.1,593265
KU723604.1,911891
KR162568.1,684736
KY633385.1,2023665
KM863822.1,1725665
KP976727.1,1732490
AF303140.1,51031
KR754098.1,1888100
KM902713.1,1695049
KU600539.1,1861797
KP462156.1,1636512
KX424714.1,236047
KF407893.1,7178
KR774855.1,1380964
KR961825.1,1887121
KR594165.1,1887190
KT692782.1,105152
KR754685.1,994293
HM369414.1,6087
KR504610.1,1838770
KM280579.1,7176
KR287291.1,611481
LN897616.1,1751538
DQ910597.1,72523
EU076886.1,392032
KR427453.1,1562006
KR272293.1,1791088
KF393212.1,1374387
KR165391.1,1722840
KT613373.1,1500670
KR272022.1,1774014
KR633643.1,1881758
KX536564.1,2020032
KJ091763.1,1473836
KR763010.1,1886960
KC263154.1,1529327
KX885099.1,690259
FJ524623.1,626791
KU215457.1,1316033
KX069295.1,1974388
KU496731.1,1913476
FN600336.1,175245
KM646682.1,1693999
MF172357.1,2007215
DQ176777.1,31330
KJ966848.1,1553589
KP462047.1,1636512
JN574872.1,131350
HQ708803.1,295492
KU600545.1,1861797
KR279509.1,1744149
KR176534.1,1473629
KU373458.1,1790199
KT611372.1,1474369
JX887639.1,1257125
EU484492.1,43401
KR696703.1,1772170
KT113669.1,1887102
KR336946.1,359163
KR500318.1,1838919
LC273534.1,82926
KR461684.1,1881784
LN894925.1,315576
EU751040.1,563908
AM398691.1,288864
FR774197.1,1201161
KR968305.1,1886971
KR763460.1,1887114
KR691591.1,1828794
KY830771.1,1988068
KR650430.1,1881752
KR435778.1,1888163
LN894659.1,315576
KR693303.1,1772170
DQ910581.1,27468
KU255796.1,210187
KT213036.1,1768882
LC090052.1,7175
KX429662.1,209243
KJ995590.1,1588903
KR684730.1,1887203
KU565741.1,1902808
KP252368.1,1653167
KX779610.1,74873
AB669705.1,67533
KR276722.1,1791070
KR105145.1,1760796
KX779633.1,74873
KJ202916.1,207435
KC250788.1,153374
HQ936419.1,963256
KR656427.1,1492373
KC167673.1,58253
KP875671.1,525906
KR283594.1,1791091
FJ656914.1,7230
KY749501.1,2005554
JN384395.1,69004
KR276203.1,611481
KP040225.1,1480228
KR654167.1,1725474
KM995309.1,1107016
DQ393843.1,288873
KF670992.1,1426911
KY765405.1,249168
AB838664.1,586674
KR174421.1,1773622
FJ430091.1,392030
KR278768.1,1791851
KR639668.1,1887131
KC130792.1,1051988
KP902775.1,586674
EU259301.1,498397
KR682750.1,288806
KM593024.1,42427
KT109563.1,1888134
KT117896.1,1887102
KM825609.1,1688248
KP902786.1,1002498
JQ424770.1,62325
AB731461.1,1202113
FJ948779.1,30056
KM992402.1,1728743
LN894518.1,315576
JQ309307.1,231624
KF000339.1,1348422
KR686196.1,1887020
KM959160.1,1695052
KR958560.1,1692354
EU883411.1,164537
MG605147.1,7241
KT114654.1,1266476
AB838656.1,1366566
JX535661.1,484363
KM285492.1,1562010
MF381533.1,9606
FN599598.1,175245
KM989286.1,1721996
KX946512.1,2033324
KR622911.1,1828794
KT113004.1,1887089
KT102716.1,1890472
KX779707.1,74873
KU196782.1,4829
EF176752.1,197158
KM629996.1,1692613
KM935740.1,1693662
KC292434.1,1257127
KJ083843.1,1473952
KM350666.1,7178
KT622809.1,1722531
KF919019.1,559675
KU373139.1,1458292
KR164519.1,1474369
AF425842.1,174823
KR656143.1,1562004
KY207607.1,1354364
KC750279.1,162944
JQ765844.1,1273729
KR594909.1,1881796
KR431670.1,1828842
HQ708461.1,289603
KR717155.1,1886948
GU450690.1,77133
KR665730.1,1562019
EF650528.1,317506
KJ946764.1,1566692
KR614422.1,1828794
KM988456.1,1693662
KR278257.1,1791154
MF097227.1,115424
KY552906.1,1094326
KR592890.1,611497
KM930873.1,1743455
EU076844.1,231624
HQ248030.1,191634
KR586355.1,611657
KX271858.1,1366566
KM935132.1,1694315
KR662263.1,113150
KM111697.1,1525397
KM838238.1,1688248
KR714397.1,1887015
JN887089.1,1124594
KR280614.1,1791070
KJ439925.1,153374
JX535662.1,484363
KX840616.1,296717
DQ910720.1,7154
JX183997.1,104788
AB984370.1,1541135
KX053839.1,1901278
KR517174.1,1881758
KY844960.1,2000710
KP334271.1,7159
JQ993700.1,1302419
EU678454.1,290615
KM929754.1,1694590
KR285161.1,1724777
KT113762.1,1772170
KM440842.1,1553589
KF839967.1,1452903
KP697247.1,1631675
EU076820.1,231624
KR690861.1,1887198
KR653364.1,1887093
FJ501236.1,582650
KR697538.1,1772170
KR281190.1,1791786
HQ261321.1,129351
KR612752.1,1891134
AY768946.1,109668
KR774102.1,1881758
KX034082.1,690256
KT207386.1,1689952
KR723937.1,1881783
KX468389.1,28584
KF297890.1,1404284
KJ586388.1,543378
KR172452.1,1692421
KT959769.1,1763956
KX052892.1,1900588
AY541122.1,7279
KR165948.1,1773704
KP422319.1,1596872
KT613827.1,288806
KP954917.1,1667278
KR598969.1,1881796
DQ910654.1,402078
KM987863.1,1728650
AY251522.1,210192
KJ167231.1,1473869
EF182356.1,663818
KT100907.1,1720760
KT612730.1,1723320
JQ309209.1,231624
LC053813.1,6087
KT603404.1,1722014
KF000266.1,1350082
KU900777.1,58253
KM993558.1,1728645
HQ708560.1,110438
LC273545.1,82926
KR968352.1,1886971
KP987531.1,708187
KF000327.1,1350154
KR282526.1,1773566
FN263053.1,107930
KR428179.1,1473649
JQ917341.1,231624
KM912003.1,1694319
KJ204201.1,207435
KM285527.1,1562015
KM350641.1,7178
GU565720.1,743818
MF498550.1,74873
JF902170.1,1084940
JF412068.1,1005970
HQ940878.1,1338277
KR613611.1,1828842
KR653538.1,1803735
JX535728.1,1240858
KR628942.1,1887089
KC741455.1,884619
KR751631.1,1887089
FJ524800.1,627596
KX271856.1,1278990
KM972125.1,1694092
AY258179.1,41430
KR592745.1,611497
KT612421.1,1672267
KR712893.1,1887203
KR661980.1,1740769
LC273542.1,82926
KR396238.1,7279
KR160896.1,1773630
KM569761.1,1677336
KM971864.1,1749761
KR764517.1,994296
KC130757.1,1268416
KF809109.1,1326107
KR767604.1,1887114
KR152335.1,273454
KM940449.1,1694391
LN894727.1,315576
KT118505.1,288806
KM993777.1,1693998
KX424717.1,236047
KM989704.1,1728833
KM967408.1,1695052
KR614865.1,1881758
EU699042.1,109668
MG164345.1,2064623
KJ963109.1,877774
KR679449.1,1891569
KR682433.1,1727717
GU071820.1,289624
KY207552.1,1354364
HQ608999.1,34692
KY020764.1,115424
EU076861.1,231624
KP037827.1,1754284
AB738176.1,252133
KR274196.1,1791312
KR430275.1,1740953
KR288198.1,1791398
KY640394.1,1355900
EU143300.1,484759
HE659634.1,41430
KR585383.1,611497
KR717624.1,1881783
KR496674.1,1829267
HM033191.1,230447
KR690790.1,1727718
KM927326.1,1743806
KR673306.1,1890526
KC465964.1,429045
KM990486.1,1728562
KJ946751.1,1566688
LN894676.1,315576
KR458119.1,1348422
DQ656862.1,231624
HM744920.1,40349
KM931674.1,1693657
KC130751.1,1124592
KJ167410.1,113496
LN897667.1,1355900
KR742325.1,1266491
KM258233.1,41429
KC750458.1,1395060
KR588066.1,611497
KR682422.1,1727717
KY020769.1,115424
JF412066.1,1005968
HQ708603.1,115416
KF930817.1,1459891
KT611383.1,1723320
MG168511.1,1890555
KF443919.1,639000
KJ445425.1,1473836
LN894587.1,315576
GU140739.1,364169
KR765717.1,1887114
KP722505.2,73501
KR772931.1,1887114
KR391124.1,1692442
KP462076.1,1636516
KR624517.1,1881783
KR693468.1,1887136
KP954806.1,1667272
LC090051.1,7175
KR280039.1,1791538
KR584737.1,1562004
KR654846.1,1887136
MG171032.1,2061675
KP043419.1,1380964
KT085638.1,1888100
KJ163325.1,1473836
KU876326.1,1944097
KR727642.1,611481
KR750619.1,1380964
MG170222.1,1888015
AB436031.1,112267
KJ186027.1,1533056
KR687993.1,1887198
LN613268.1,1559960
KR285274.1,1693643
GU909456.1,417437
KR615663.1,1828794
HM744775.1,40349
KR628178.1,1772174
KU874512.1,367294
KP252599.1,1653096
KP462560.1,1500669
KM081657.1,1536852
KR280728.1,1693613
EF173198.1,433695
HM636459.1,757333
KR762111.1,1881783
JF286706.1,994124
KU380363.1,1799675
KY841622.1,1988068
KR597266.1,1881796
KP697194.1,30051
KR722569.1,1887309
KC750284.1,113493
KR693692.1,1772170
DQ910554.1,33397
KR274600.1,1791358
KP697136.1,1631669
KR272706.1,1693615
KR170754.1,1722840
LC053802.1,6087
KT109626.1,1887102
JF923721.1,43181
HE659600.1,41430
KR776297.1,1380964
KT208859.1,6829
KR720514.1,1887203
KJ636856.1,210195
KR636146.1,1887131
KM988160.1,1728654
KY830841.1,1988341
EF173205.1,433713
KR970300.1,1886960
KM829771.1,1688329
KP942739.1,210816
KR287697.1,1773566
KY971479.1,41430
KR670344.1,1380964
KR642113.1,1881752
KR969265.1,1887023
KC135919.1,1254560
JF870676.1,1333449
KR431598.1,1886959
KR776854.1,1888059
KR663408.1,1881758
KR171727.1,1721996
KX405004.1,112090
EF173211.1,433719
KY844620.1,7176
KR639573.1,1881752
KP050314.1,611481
KR621083.1,611531
AB842793.1,9123
KR280748.1,1791326
FJ430110.1,392030
KR683512.1,1727717
KF026530.1,1380126
KP039502.1,1495409
KR968095.1,1886960
DQ383716.1,7230
KM645126.1,1694977
EF173219.1,104782
KP697581.1,1664982
KT831934.1,43151
KM095095.1,34588
LN894589.1,315576
KR477119.1,58319
KR755794.1,1881758
AB830535.1,67531
KR287734.1,1791852
KM943408.1,1743806
KR591832.1,1881752
KR494982.1,1887049
KP697216.1,1631363
KR294947.1,1744149
HQ708434.1,340183
KR678640.1,1772170
KR962595.1,1881796
KU379804.1,1903310
LC152413.1,1124592
KR691457.1,1886959
KR670938.1,1881758
KR696693.1,1772170
KR281963.1,1722008
KR765115.1,611481
HQ940422.1,1338559
KR766768.1,684736
KR158006.1,1722840
KU497122.1,1915174
HM891617.1,253983
KR630712.1,611497
KM452929.1,7175
MF097216.1,115424
KR595232.1,611497
KX260938.1,7175
KR651255.1,1720760
KX844353.1,1918170
KU874617.1,1562009
KM946912.1,1692354
KP875603.1,525906
KC409029.1,44415
KR665282.1,392049
KY207610.1,1354364
KR645400.1,1881758
KR630133.1,611531
EF180448.1,28566
LN894972.1,315576
KR693228.1,288806
KF431884.1,7168
JN384577.1,59189
KR280358.1,1722008
KY835613.1,1988068
KT113327.1,1887089
KP902774.1,586674
KR456351.1,1772174
KR681532.1,1727717
KF946698.1,471240
KY556424.1,2035585
KR519724.1,46825
KR668654.1,1473695
KT613350.1,1729542
KR764563.1,1887114
KU920691.1,7176
HQ248005.1,997059
KR695640.1,288806
KM285508.1,1562012
KR759045.1,1887114
MF381516.1,9606
KT807673.1,1766076
KX673582.1,1419336
HQ709044.1,101203
KF289455.1,679155
GQ465645.1,104782
LN897586.1,1751530
KR766715.1,1887136
HM744781.1,40349
DQ465309.1,7165
KC271612.1,260574
HQ315865.1,42840
KR809877.1,29924
KR653800.1,1005981
KM992554.1,1348422
AF178444.1,5061
KR594636.1,1881796
FJ426532.1,231624
FJ524807.1,627597
